filer_cpf_id,year,total_expenditure
18694,2024,37086.59
18694,2025,750.0
18704,2024,152898.62
18704,2025,253.0
18704,2026,1151.38
18706,2024,10.0
18711,2024,4118.32
18711,2025,8.0
18716,2024,3220.52
18716,2025,10.0
18717,2024,8721.08
18717,2025,100.0
18717,2026,45.0
18724,2024,19217.03
18729,2024,17297.91
18729,2025,119.85
18730,2024,57914.81
18737,2024,783.25
18737,2025,71759.91
18737,2026,385.97
18739,2024,53705.26
18739,2025,262.41
18740,2023,247.7
18740,2024,70227.88
18740,2025,46482.32
18740,2026,26474.52
18745,2024,36678.03
18745,2025,6069.13
18745,2026,8755.09
18746,2024,28418.28
18746,2025,0.28
18746,2026,20490.95
18751,2024,4139.72
18752,2024,46125.91
18752,2025,14733.28
18752,2026,12603.17
18753,2024,438.97
18756,2024,6698.42
18756,2025,40.97
18756,2026,370.37
18757,2024,61647.23
18757,2025,3690.31
18758,2024,16366.54
18758,2025,4373.72
18761,2024,38179.81
18761,2025,148.98
18762,2024,33099.38
18762,2025,2995.6
18762,2026,8904.42
18767,2024,11706.89
18767,2025,7274.49
18767,2026,1166.26
18768,2024,19260.02
18768,2025,605.92
18770,2024,439.71
18771,2024,24634.76
18772,2024,107746.24
18772,2025,10910.07
18772,2026,4354.56
18774,2024,7408.39
18774,2025,2973.61
18775,2024,65445.42
18775,2025,202.58
18775,2026,18053.07
18777,2025,30.0
18778,2024,16423.62
18778,2025,554.4
18778,2026,340.34
18784,2024,1588.46
18784,2025,181.22
18788,2024,102130.51
18788,2025,28325.12
18788,2026,47554.52
18789,2024,14824.97
18789,2025,77.19
18789,2026,37.19
18792,2024,35383.11
18792,2025,14220.64
18792,2026,24038.99
18793,2024,3997.9
18793,2025,115.32
18794,2024,14824.07
18794,2025,280.93
18799,2024,460.66
18799,2025,51.0
18799,2026,152.99
18800,2024,366.99
18800,2025,25.0
18803,2024,11106.91
18803,2025,3680.16
18803,2026,4636.56
18811,2024,20762.29
18811,2025,174.19
18811,2026,20.61
18812,2024,487.66
18814,2024,3430.0
18815,2024,7739.5
18816,2024,7874.99
18816,2025,2016.96
18816,2026,779.76
18817,2024,61110.94
18818,2024,15785.6
18823,2024,67804.17
18823,2025,2858.41
18823,2026,1712.33
18824,2024,66464.49
18824,2025,23400.84
18824,2026,13231.81
18826,2024,56469.1
18826,2025,11559.94
18826,2026,18922.27
18829,2025,1406.63
18829,2026,13282.09
18831,2024,63712.88
18831,2025,1837.96
18831,2026,285.0
18835,2024,21550.2
18835,2025,44.34
18835,2026,690.0
18844,2024,29231.06
18844,2025,700.0
18844,2026,1200.0
18847,2024,6524.1
18847,2025,512.64
18862,2024,17769.62
18862,2025,403.25
18862,2026,628.36
18864,2024,16659.64
18864,2025,70.0
18870,2024,3136.82
18870,2025,5738.59
18871,2024,3066.31
18871,2025,30.0
18871,2026,57.08
18874,2024,1977.0
18877,2024,6303.06
18877,2025,346.66
18877,2026,5.0
18878,2024,18.0
18878,2025,66.0
18878,2026,64.0
18880,2024,36877.32
18880,2025,43.68
18885,2024,26321.87
18885,2025,2029.13
18885,2026,18554.8
18888,2024,2982.72
18888,2025,220.0
18888,2026,611.01
18890,2024,22472.9
18890,2025,406.39
18891,2024,2841.64
18891,2025,382.5
18891,2026,270.4
18892,2024,2712.7
18893,2025,25.0
18894,2024,1194.75
18894,2025,10.0
18895,2024,605.88
18895,2025,11.13
18896,2024,2058.52
18896,2025,1033.27
18900,2024,22919.75
18900,2025,88.44
18901,2025,6647.9
18901,2026,695.94
18903,2025,10489.83
18903,2026,150.0
18905,2024,37772.37
18905,2025,1180.28
18905,2026,3152.4
18907,2024,36873.39
18907,2025,1521.08
18907,2026,1007.53
18908,2025,4484.13
18910,2024,2031.28
18910,2025,22139.73
18910,2026,34188.92
18911,2024,4893.62
18911,2025,31356.2
18911,2026,106936.57
18914,2024,3073.92
18914,2025,975.99
18923,2024,62.74
18923,2025,288.89
18923,2026,246.38
18931,2024,96.97
18931,2025,2033.51
18931,2026,58.05
18932,2024,176.63
18932,2025,17713.96
18937,2024,271.5
18937,2025,46272.78
18938,2025,70968.07
18938,2026,1605.96
18939,2025,80013.72
18939,2026,614.84
18942,2025,48087.36
18943,2024,18.79
18943,2025,11951.79
18943,2026,778.18
18945,2025,9437.41
18945,2026,65.98
18948,2025,98460.25
18948,2026,4239.92
18949,2025,28120.21
18950,2025,64782.15
18950,2026,2759.26
18952,2025,29298.25
18952,2026,24.17
18954,2025,25298.56
18954,2026,1012.87
18957,2025,2085.97
18958,2025,43563.5
18958,2026,500.99
18960,2025,33715.35
18960,2026,2282.0
18963,2025,75073.88
18963,2026,136.74
18965,2025,9930.57
18965,2026,1231.7
18967,2025,15322.83
18967,2026,563.55
18968,2025,10834.05
18968,2026,166.32
18969,2025,45743.86
18969,2026,305.61
18970,2025,6607278.34
18970,2026,6776.13
18972,2026,123.7
18973,2025,57838.69
18973,2026,83.52
18975,2025,20.0
18981,2025,30241.03
18981,2026,779.77
18982,2025,40303.47
18982,2026,90.38
18985,2023,2.1
18985,2025,12693.75
18985,2026,16944.67
18986,2025,11825.32
18986,2026,586.25
18992,2025,96.0
18998,2025,68298.58
18998,2026,14.0
18999,2025,15535.0
19000,2025,574.27
19007,2025,4966.84
19008,2025,21571.76
19008,2026,357.94
19009,2025,6388.16
19009,2026,216.36
19010,2025,14024.1
19010,2026,31074.35
19012,2025,3674.05
19012,2026,500.0
19017,2025,4020.0
19022,2025,252.8
19031,2025,551.96
19031,2026,10640.39
19033,2025,2078.03
19033,2026,419.2
19050,2025,2344.83
19050,2026,200.0
19052,2025,69522.35
19052,2026,27212.73
19053,2025,2831.15
19053,2026,48.0
19061,2025,8801.68
19061,2026,1074.36
19063,2025,1189.54
19067,2025,22149.09
19067,2026,1519.9
19074,2025,11925.15
19074,2026,39.5
19080,2025,58569.89
19080,2026,23123.39
19082,2025,4136.21
19091,2025,1089636.42
19091,2026,789480.29
19095,2025,8222.22
19096,2025,9655.83
19096,2026,26946.39
19098,2025,9241.55
19099,2025,7592.53
19103,2025,6073.57
19103,2026,726.43
19104,2025,206.97
19105,2025,10858.44
19105,2026,1006.45
19111,2026,25.0
19116,2025,9272.04
19116,2026,200.0
19117,2025,5410.13
19117,2026,471.75
19124,2025,9322.46
19124,2026,93.54
19125,2025,1016.43
19126,2025,2320.46
19129,2025,30.92
19129,2026,48.0
19132,2025,14982.46
19132,2026,71.44
19134,2025,12409.06
19134,2026,7.9
19138,2025,5453.32
19138,2026,343.64
19140,2026,32.0
19146,2025,19357.63
19146,2026,1054.92
19149,2025,13339.68
19149,2026,2552.46
19150,2025,234.6
19152,2025,4026.71
19152,2026,1050.22
19153,2025,2489.6
19153,2026,48.62
19157,2025,11547.91
19160,2025,10006.24
19160,2026,535.37
19162,2025,16084.94
19162,2026,626.49
19163,2025,3500.21
19163,2026,445.74
19169,2025,1121.09
19169,2026,2349.63
19172,2025,791044.04
19172,2026,3023374.53
19173,2025,15080.17
19175,2025,35.0
19175,2026,139.0
19176,2025,24340.58
19176,2026,2504.1
19189,2025,22040.72
19189,2026,500.0
19190,2025,2968.48
19193,2025,4348.94
19193,2026,347.26
19195,2025,858.41
19197,2025,32053.12
19197,2026,1296.44
19198,2025,110.32
19199,2025,831.26
19199,2026,10.0
19200,2026,16.0
19201,2025,776.81
19201,2026,175.49
19202,2025,4805.47
19205,2025,583.36
19205,2026,96.5
19207,2025,453.66
19207,2026,609.67
19208,2025,30977.3
19208,2026,423.43
19211,2025,4103.34
19212,2025,330.0
19214,2025,11247.91
19214,2026,1291.8
19215,2025,3028.35
19217,2025,19598.86
19217,2026,108.47
19219,2025,7638.03
19219,2026,58639.52
19220,2026,29339.01
19222,2025,6380.84
19222,2026,3545.25
19231,2025,6379.87
19231,2026,63.31
19234,2025,4623.24
19234,2026,696.33
19237,2025,12270.16
19237,2026,250.69
19239,2025,7456.45
19239,2026,342.47
19240,2025,2536.01
19240,2026,495.13
19245,2025,4408.87
19245,2026,753.32
19248,2025,3798.2
19248,2026,2881.06
19256,2025,9818.43
19257,2025,5731.81
19257,2026,103.99
19260,2025,12236.08
19260,2026,424.0
19261,2025,27536.5
19262,2025,16274.06
19262,2026,32256.52
19263,2025,5442.25
19263,2026,51.55
19267,2025,34148.46
19267,2026,2030.82
19272,2025,2172.58
19272,2026,5.0
19279,2025,3581.96
19281,2025,36417.28
19284,2025,13659.26
19284,2026,2717.16
19285,2025,1017.35
19287,2025,2292.0
19288,2026,15796.95
19290,2026,5.0
19291,2025,232.97
19294,2025,1664.93
19295,2025,1647.53
19301,2025,1576.66
19304,2025,22882.81
19304,2026,5.19
19305,2025,121.16
19305,2026,16.0
19307,2025,816.92
19308,2025,1977.14
19310,2025,5344.82
19310,2026,34.0
19313,2025,216.77
19315,2025,2518.36
19315,2026,30000.0
19317,2025,24197.46
19317,2026,4463.69
19320,2025,827.21
19322,2025,3947.35
19322,2026,17.65
19323,2025,10911.82
19323,2026,1044.25
19325,2025,3826.26
19326,2025,4465.8
19327,2025,4250.0
19330,2025,228.38
19332,2025,2547.16
19332,2026,55.0
19333,2025,1960.72
19333,2026,583.0
19334,2025,1836.27
19335,2025,4128.71
19336,2025,2083.18
19348,2025,1839.84
19348,2026,330.0
19354,2025,3330.86
19366,2025,7933.01
19366,2026,14631.23
19367,2025,1139.86
19372,2025,398.37
19372,2026,200.0
19373,2025,1321.73
19374,2025,731.31
19375,2025,11446.39
19381,2025,9936.42
19381,2026,350.0
19395,2025,861.0
19395,2026,27901.76
19398,2025,894.29
19398,2026,342.84
19400,2025,10931.76
19400,2026,77466.69
19419,2025,1857.5
19419,2026,434.34
19422,2025,12979.26
19422,2026,239864.75
19424,2025,4040.91
19424,2026,40171.07
19425,2025,6.0
19426,2025,20578.68
19426,2026,99456.32
19431,2025,2524820.95
19431,2026,9578033.86
19442,2025,2093.43
19442,2026,11591.01
19447,2025,8087.29
19447,2026,52854.17
19450,2026,7404.25
19460,2025,9080.36
19460,2026,44006.0
19471,2025,27.56
19471,2026,11677.55
19528,2025,3892.52
19528,2026,52165.79
19542,2025,853.41
19542,2026,14602.32
19544,2025,2500.0
19544,2026,6632.79
19556,2025,539.53
19556,2026,534.87
19562,2026,1563.83
19563,2025,24532.18
19563,2026,253957.44
19564,2025,1678.44
19564,2026,21480.8
19569,2025,353.17
19569,2026,74597.76
19570,2026,12070.0
19573,2025,212.2
19573,2026,7945.24
19579,2025,441.45
19579,2026,21378.16
19580,2025,1844.89
19580,2026,41582.87
19581,2025,390.98
19581,2026,57028.4
19582,2025,802.38
19582,2026,205360.68
19583,2025,1778.16
19583,2026,8143.18
19588,2025,1740.66
19588,2026,156713.58
19589,2025,322.2
19589,2026,19332.36
19593,2026,5206.83
19596,2025,80.44
19596,2026,21042.87
19616,2026,310.02
19621,2026,28265.97
19623,2025,24.38
19623,2026,37212.94
19628,2026,9478.87
19629,2026,11832.84
19633,2026,18853.69
19635,2026,998.05
19644,2026,323.06
19657,2026,17153.28
19658,2026,4168.49
19660,2026,1576.32
19661,2026,45217.86
19662,2026,17698.76
19668,2026,197669.49
19671,2026,2129.07
19674,2026,3404.9
19676,2026,101790.13
19677,2026,34690.96
19678,2026,22306.07
19680,2026,18739.94
19681,2026,22544.78
19682,2026,29085.4
19684,2026,5079.43
19685,2026,8445.8
19687,2026,17561.33
19688,2026,39468.06
19689,2026,625.0
19690,2026,5640.05
19691,2026,317.87
19696,2026,241.78
19697,2026,25328.13
19699,2026,23213.77
19701,2026,40622.75
19709,2026,3684.1
19711,2026,10439.4
19713,2026,39430.32
19715,2026,57571.92
19716,2026,24495.1
19721,2026,1040.92
19722,2026,17460.51
19723,2026,3314.35
19725,2026,1010.0
19727,2026,893.61
19728,2026,18954.61
19729,2026,12077.47
19730,2026,7662.38
19736,2026,3091.63
19738,2026,157.04
19740,2026,24167.12
19744,2026,2345.95
19751,2026,12766.4
19753,2026,484.24
19754,2026,15434.83
19759,2026,54.17
19763,2026,6065.0
19765,2026,44684.05
19777,2026,8298.59
19779,2026,2480.74
19784,2026,11699.11
19787,2026,3130.88
19797,2026,9701.8
19802,2026,1424.21
19808,2026,2807.49
19817,2026,12869.38
19818,2026,39020.66
19829,2026,16.08
19836,2026,1068.89
19849,2025,19.75
19849,2026,15635.55
19853,2026,28364.03
19856,2026,29.95
19863,2026,27.59
19867,2026,1559.88
19870,2026,1298.39
19876,2026,4352.42
19878,2026,174.26
19883,2026,450.0
70001,2026,519.38
70002,2023,2597.31
70002,2024,4054.55
70002,2025,4893.98
70002,2026,2856.35
70003,2026,35.66
70004,2024,115.0
70004,2025,1815.0
70004,2026,204.0
70005,2023,2175.16
70005,2024,997.15
70005,2025,210.0
70005,2026,750.0
70007,2023,375.0
70007,2024,1109.24
70007,2025,594.04
70007,2026,684.02
70008,2023,541.37
70008,2024,563.04
70008,2025,529.09
70008,2026,530.09
70009,2023,476.87
70009,2024,678.13
70009,2025,698.92
70009,2026,1234.9
70010,2023,2752.63
70010,2024,3379.74
70010,2025,4450.54
70010,2026,1696.08
70011,2023,98.09
70011,2024,250.0
70011,2025,631.62
70011,2026,1521.53
70014,2023,1244.77
70014,2024,2525.39
70014,2025,975.98
70014,2026,693.63
70015,2023,272.06
70015,2024,135.25
70015,2025,100.0
70016,2023,1892.19
70016,2024,2302.64
70016,2025,3564.5
70016,2026,1864.64
70023,2024,1325.0
70023,2025,75.0
70026,2023,2882.67
70026,2024,7138.48
70026,2025,1463.99
70026,2026,3505.14
70027,2023,200.0
70027,2024,250.0
70028,2023,99.0
70028,2024,72.0
70029,2024,296.61
70029,2026,134.0
70030,2023,428.4
70030,2024,1242.65
70030,2025,504.89
70030,2026,1165.46
70031,2023,1574.72
70031,2024,1301.78
70031,2025,1250.0
70031,2026,275.92
70032,2023,1885.79
70032,2024,1430.26
70032,2025,1883.54
70032,2026,379.6
70036,2023,803.78
70036,2024,549.05
70036,2025,389.1
70043,2023,857.92
70043,2024,2264.44
70043,2025,1035.71
70043,2026,1365.67
70045,2025,145.76
70045,2026,1257.49
70048,2023,940.52
70048,2024,1078.04
70048,2025,573.61
70048,2026,288.86
70051,2023,4073.24
70051,2024,5093.33
70051,2025,7787.22
70051,2026,2328.74
70052,2023,2623.39
70052,2024,5918.69
70052,2025,3866.59
70052,2026,1482.86
70053,2023,17850.0
70053,2025,13859.44
70054,2023,12185.43
70054,2024,6717.9
70054,2025,132.33
70062,2023,1002.18
70062,2024,225.9
70062,2025,845.66
70066,2023,514.69
70067,2023,2888.73
70067,2024,1162.77
70067,2025,3327.44
70067,2026,970.36
70068,2023,387.96
70068,2024,713.92
70068,2025,732.02
70068,2026,1635.83
70070,2023,237.69
70070,2024,4937.83
70070,2025,292.95
70071,2023,711.54
70071,2024,1040.93
70071,2025,682.28
70071,2026,745.0
70072,2024,633.77
70072,2025,1415.03
70072,2026,1870.43
70074,2023,868.34
70074,2024,2411.21
70074,2025,2116.74
70074,2026,762.07
70075,2023,6938.71
70075,2024,6790.6
70075,2025,3016.93
70075,2026,909.49
70076,2024,1193.94
70078,2023,5309.11
70078,2024,7079.69
70078,2025,5879.38
70078,2026,2417.73
70086,2023,166.0
70086,2024,1348.37
70086,2025,15.0
70087,2023,2182.48
70087,2024,10108.81
70087,2025,3930.2
70087,2026,2930.6
70089,2023,221.98
70089,2024,791.04
70089,2025,506.55
70089,2026,432.5
70090,2023,2140.37
70090,2024,1279.35
70090,2025,2210.07
70090,2026,967.57
70092,2024,56.42
70092,2025,274.62
70092,2026,98.0
70095,2024,10.0
70099,2023,35.0
70099,2024,701.86
70102,2024,405.45
70102,2025,2390.49
70102,2026,810.22
70104,2023,256.49
70104,2024,407.45
70104,2025,108.34
70104,2026,367.58
70106,2023,36.52
70106,2024,1097.55
70106,2025,145.38
70106,2026,656.64
70107,2023,897.5
70107,2024,8590.58
70107,2025,1279.88
70108,2025,130.91
70108,2026,282.25
70130,2023,295.31
70130,2024,294.89
70130,2025,103.33
70130,2026,235.0
70131,2023,1318.58
70131,2024,4255.13
70131,2025,1379.94
70131,2026,1681.08
70133,2023,165.94
70136,2024,158.39
70136,2025,2342.9
70136,2026,1647.4
70137,2023,2212.31
70137,2024,2685.04
70137,2025,3317.48
70137,2026,2219.83
70139,2023,1420.47
70139,2024,3061.63
70139,2025,288.8
70139,2026,457.6
70141,2023,2463.28
70141,2024,4418.62
70141,2025,1920.24
70141,2026,376.7
70142,2024,543.0
70142,2025,46.73
70143,2024,752.74
70144,2023,194.27
70144,2024,1280.0
70144,2026,150.42
70145,2023,50.0
70145,2024,100.0
70145,2025,150.0
70145,2026,50.0
70146,2024,1057.09
70149,2023,472.8
70149,2024,1423.41
70149,2025,185.89
70149,2026,322.53
70150,2026,40.0
70152,2023,1036.18
70152,2024,1892.9
70152,2025,345.55
70152,2026,21.35
70153,2023,439.48
70153,2024,2034.44
70153,2025,2713.48
70154,2023,1224.15
70154,2024,5938.8
70154,2025,2444.63
70154,2026,1191.94
70166,2024,300.0
70177,2023,3807.88
70177,2024,27781.62
70177,2025,7602.82
70177,2026,4811.04
70178,2026,906.74
70186,2023,124.7
70186,2024,1852.92
70187,2023,454.68
70187,2024,2455.99
70187,2025,1098.23
70187,2026,466.64
70188,2023,5541.9
70188,2024,13449.5
70188,2025,6132.84
70188,2026,4538.53
70190,2023,3736.34
70190,2024,474.77
70197,2023,549.61
70197,2024,856.2
70197,2025,10.0
70199,2023,10529.9
70199,2024,11261.98
70199,2025,3612.41
70207,2023,20.0
70207,2024,300.0
70207,2026,30.0
70208,2024,31.0
70208,2025,628.12
70208,2026,563.0
70210,2025,120.0
70211,2023,109.73
70211,2024,493.49
70212,2023,2623.73
70212,2024,3264.11
70212,2025,622.38
70212,2026,101.98
70213,2023,761.89
70213,2024,509.86
70213,2025,401.01
70213,2026,141.71
70215,2024,290.5
70219,2023,2431.01
70219,2024,18.02
70219,2026,3722.7
70220,2023,1731.72
70220,2024,2266.32
70220,2025,2124.29
70220,2026,2253.21
70222,2024,300.0
70222,2025,200.0
70222,2026,360.0
70223,2023,1002.71
70223,2024,1490.32
70223,2025,880.71
70223,2026,517.71
70225,2023,4581.29
70225,2024,4330.57
70225,2025,3143.82
70225,2026,906.16
70232,2023,446.77
70232,2024,1683.36
70232,2025,857.03
70232,2026,6560.79
70235,2023,1880.83
70235,2024,5842.28
70235,2025,4779.53
70235,2026,2799.32
70237,2023,914.03
70237,2024,2659.04
70237,2025,470.53
70237,2026,116.8
70238,2023,274.71
70238,2024,127.0
70238,2025,783.85
70238,2026,174.0
70247,2023,3284.77
70247,2024,4643.57
70247,2025,4754.04
70247,2026,2515.48
70249,2023,889.74
70249,2024,432.94
70249,2025,589.91
70249,2026,622.41
70250,2023,316.94
70250,2024,1130.76
70250,2025,455.69
70250,2026,855.61
70252,2023,3580.36
70252,2024,5273.17
70252,2025,6676.86
70252,2026,4436.64
70253,2023,411.63
70253,2024,2842.9
70253,2025,398.08
70253,2026,465.41
70254,2025,1005.31
70264,2025,66.42
70265,2023,15.0
70265,2025,216.22
70265,2026,629.19
70266,2023,55.0
70266,2025,157.9
70266,2026,35.0
70267,2023,1053.39
70267,2024,814.33
70267,2025,3246.29
70267,2026,46.8
70274,2023,2092.72
70274,2024,3021.66
70274,2025,2292.89
70274,2026,1365.07
70276,2023,629.79
70276,2024,4536.54
70276,2025,1980.7
70276,2026,257.38
70277,2024,1345.2
70277,2025,131.72
70277,2026,639.84
70278,2023,3040.46
70278,2024,9827.67
70278,2025,3532.46
70278,2026,6645.06
70279,2023,647.31
70279,2024,1064.83
70279,2025,1594.48
70279,2026,1839.72
70291,2024,1761.07
70291,2025,2717.79
70291,2026,2091.22
70292,2023,50.0
70292,2024,220.0
70292,2025,226.08
70292,2026,65.09
70293,2023,1849.95
70293,2024,5551.98
70293,2025,1560.01
70293,2026,0.0
70301,2023,159.27
70301,2024,1876.2
70302,2023,8991.28
70302,2024,6160.86
70302,2025,2152.41
70302,2026,2103.34
70311,2023,227.42
70311,2024,2157.73
70311,2025,135.72
70311,2026,458.77
70312,2023,1488.59
70312,2024,1819.52
70312,2025,560.57
70312,2026,864.57
70313,2023,15537.81
70313,2024,23096.56
70313,2025,15119.15
70314,2025,239.46
70315,2023,62.72
70315,2024,2099.75
70323,2023,5648.38
70325,2023,1576.47
70325,2024,3401.84
70325,2025,1327.0
70325,2026,1912.16
70326,2024,130.98
70326,2025,579.78
70327,2023,780.0
70327,2024,2997.0
70327,2025,2973.27
70327,2026,2886.58
70328,2025,832.58
70328,2026,262.87
70337,2023,4809.53
70337,2024,3359.49
70337,2025,8458.21
70337,2026,2278.37
70347,2024,2271.0
70347,2025,2086.03
70348,2023,282.0
70348,2025,150.0
70350,2023,109.1
70350,2024,2837.87
70350,2025,272.89
70350,2026,200.88
70351,2023,3173.89
70351,2024,1184.12
70351,2025,1354.7
70355,2023,97.44
70355,2024,629.26
70355,2025,888.25
70355,2026,1247.32
70357,2023,2041.67
70357,2024,743.28
70357,2025,1099.49
70357,2026,1642.44
70363,2023,1093.59
70363,2024,236.0
70364,2023,617.38
70364,2024,2088.84
70364,2025,723.61
70364,2026,368.05
70365,2023,820.99
70365,2024,3662.27
70365,2025,1131.77
70365,2026,2085.95
70372,2024,858.46
70372,2025,1172.0
70372,2026,510.0
70374,2026,48.69
70376,2024,341.53
70377,2023,650.0
70377,2024,2970.0
70377,2025,500.0
70377,2026,427.0
70378,2023,1901.57
70378,2024,3207.7
70378,2025,2345.38
70378,2026,2081.47
70385,2023,4177.09
70387,2024,500.0
70387,2026,350.0
70390,2025,42.0
70391,2024,135.0
70391,2025,13.25
70392,2023,25.0
70392,2024,60.0
70392,2026,350.0
70394,2024,849.71
70394,2025,1018.72
70394,2026,535.58
70395,2023,450.0
70395,2024,1158.27
70401,2023,4181.26
70401,2024,7987.78
70401,2025,5264.19
70401,2026,2190.38
70403,2024,205.0
70403,2025,5.0
70404,2025,5122.04
70404,2026,3655.6
70405,2023,194.0
70405,2024,3214.25
70405,2025,1043.11
70405,2026,1228.32
70413,2023,80.0
70413,2024,188.7
70413,2025,125.0
70413,2026,125.0
70416,2023,250.0
70416,2025,253.0
70417,2023,17.22
70417,2024,773.71
70417,2025,729.28
70418,2023,2570.79
70418,2024,1628.43
70418,2025,1217.58
70418,2026,1589.03
70420,2023,175.0
70420,2025,134.16
70422,2023,1559.79
70422,2024,2312.22
70422,2025,1146.9
70422,2026,991.74
70424,2023,173.8
70424,2024,200.0
70424,2025,258.0
70424,2026,300.0
70426,2024,250.74
70426,2025,100.0
70427,2024,1366.42
70427,2025,175.0
70427,2026,637.62
70433,2024,762.91
70433,2025,125.0
70433,2026,195.0
70434,2023,2550.19
70434,2024,5500.43
70434,2025,1857.62
70434,2026,2519.12
70435,2023,375.08
70435,2024,1073.49
70435,2025,169.89
70435,2026,66.5
70448,2024,280.87
70448,2025,159.38
70448,2026,377.26
70449,2023,595.52
70449,2024,8450.22
70449,2025,2117.85
70449,2026,1081.93
70451,2023,100.0
70451,2024,689.37
70451,2025,577.21
70452,2023,96.0
70452,2024,205.09
70452,2025,48.0
70453,2023,6858.45
70453,2024,3752.57
70453,2025,7104.69
70453,2026,1747.91
70459,2023,192.0
70459,2024,192.0
70459,2025,192.0
70460,2023,1164.71
70460,2024,1496.95
70460,2025,1322.29
70460,2026,1650.0
70462,2023,750.68
70462,2024,1110.84
70462,2025,1024.51
70462,2026,490.0
70463,2024,1055.35
70463,2025,200.0
70463,2026,465.0
70464,2023,25.0
70464,2024,1410.35
70472,2025,2653.67
70472,2026,4095.67
70473,2023,4.95
70473,2024,128.56
70473,2025,4.95
70473,2026,1.98
70474,2023,576.69
70474,2024,2139.85
70474,2025,1214.51
70474,2026,184.51
70476,2023,2057.3
70476,2024,4338.53
70476,2025,2437.3
70476,2026,2109.55
70480,2023,1386.31
70480,2024,1456.33
70480,2025,397.11
70480,2026,1714.45
70488,2023,500.0
70488,2024,3350.0
70488,2025,600.0
70488,2026,800.0
70490,2023,1248.18
70490,2024,4471.15
70490,2025,1129.75
70490,2026,1054.22
70491,2023,465.5
70491,2024,992.14
70491,2025,458.88
70491,2026,879.29
70493,2023,100.99
70493,2024,713.18
70493,2025,1608.96
70494,2024,1936.47
70494,2025,1745.42
70494,2026,1464.63
70495,2023,50.0
70495,2024,465.0
70496,2023,187.1
70496,2024,1717.33
70496,2025,126.58
70496,2026,50.0
70498,2023,342.55
70498,2024,667.07
70498,2025,400.0
70498,2026,173.32
70500,2023,4061.36
70500,2024,4683.86
70500,2025,4311.74
70500,2026,844.98
70501,2023,160.0
70501,2024,374.0
70501,2025,556.21
70502,2023,9811.24
70502,2024,11227.17
70502,2025,11133.08
70502,2026,5897.37
70503,2023,1792.85
70503,2024,15779.07
70503,2025,3303.98
70503,2026,4459.14
70511,2023,368.57
70511,2024,4822.86
70511,2025,1842.97
70511,2026,1790.81
70512,2023,1676.56
70512,2024,3751.85
70512,2025,1549.98
70512,2026,1123.0
70513,2024,7.9
70515,2025,238.0
70515,2026,555.5
70517,2023,1272.95
70517,2024,2059.75
70517,2025,841.7
70517,2026,300.82
70518,2024,689.51
70518,2025,9.57
70518,2026,42.65
70519,2024,179.1
70521,2023,36.0
70521,2024,87.55
70521,2025,39.0
70526,2023,403.74
70526,2024,2918.24
70526,2025,2372.96
70527,2023,178.0
70527,2024,282.0
70527,2025,288.9
70528,2023,565.0
70528,2024,1280.0
70528,2025,160.0
70530,2023,515.0
70530,2024,537.06
70530,2025,500.0
70531,2023,1238.07
70531,2024,2654.65
70531,2025,905.93
70531,2026,1272.15
70532,2023,891.71
70532,2024,2295.0
70532,2025,864.31
70532,2026,3040.83
70534,2025,708.0
70534,2026,11.86
70535,2023,216.17
70535,2024,858.28
70535,2025,133.4
70535,2026,474.98
70536,2023,172.54
70536,2024,57.96
70537,2024,3699.91
70537,2025,5023.85
70537,2026,527.77
70547,2023,5183.24
70547,2024,2715.44
70547,2025,2069.71
70550,2023,178.25
70550,2024,403.25
70550,2025,178.25
70550,2026,128.25
70551,2023,375.0
70551,2026,250.0
70557,2023,42.53
70557,2024,5525.33
70557,2025,1347.47
70557,2026,3994.25
70559,2023,139.09
70559,2024,1.2
70559,2025,13.06
70560,2023,2915.21
70560,2024,2282.83
70560,2025,2524.29
70560,2026,2585.7
70571,2023,360.0
70571,2024,4954.27
70571,2025,139.57
70575,2023,6294.66
70575,2024,5114.2
70575,2025,2748.88
70575,2026,1254.5
70576,2023,3469.93
70576,2024,7446.98
70576,2025,1183.86
70576,2026,506.07
70577,2024,383.49
70578,2023,5766.55
70578,2024,8007.67
70578,2025,4174.09
70578,2026,2202.06
70579,2023,1303.93
70579,2024,4790.67
70579,2025,1017.76
70579,2026,695.66
70584,2024,200.0
70585,2023,280.36
70585,2024,2619.92
70585,2025,169.14
70586,2023,254.27
70586,2024,289.89
70586,2025,216.97
70586,2026,115.22
70589,2023,2412.71
70589,2024,4125.11
70589,2025,3157.21
70589,2026,2312.36
70590,2023,1871.11
70590,2024,1623.0
70590,2025,317.0
70590,2026,100.0
70596,2023,430.23
70599,2023,66.0
70599,2024,1541.52
70599,2025,190.21
70600,2023,21.0
70600,2024,1226.53
70600,2025,2209.49
70600,2026,4056.73
70601,2023,160.98
70601,2024,213.88
70601,2025,7.23
70602,2023,1555.69
70602,2024,3183.01
70602,2025,625.34
70602,2026,1169.23
70604,2026,708.44
70605,2023,863.21
70605,2024,3223.01
70605,2025,1652.92
70607,2024,1550.0
70607,2025,373.52
70608,2023,2274.46
70608,2024,1000.0
70608,2025,2779.72
70608,2026,2633.57
70610,2023,380.0
70610,2024,320.0
70612,2023,96.0
70612,2024,1068.76
70612,2025,2.4
70612,2026,400.62
70613,2023,1123.2
70613,2024,3798.73
