filer_id,year,total_expenditure
20065610306,2024,164137.59
20065610306,2025,36160.73
20065610306,2026,40041.4
20065610453,2026,53.64
20065610799,2022,140.41
20065610799,2023,4180.09
20065610799,2024,9589.91
20065610799,2025,12772.1
20065610799,2026,4544.38
20065610806,2022,549.78
20065610806,2023,4313.12
20065610806,2024,2436.32
20065610806,2025,5064.24
20065610806,2026,34552.72
20065611065,2022,527.26
20065612169,2023,420.83
20065612169,2024,12069.57
20065612169,2025,304.0
20065612169,2026,328.0
20065612622,2023,621.37
20065612622,2024,23745.79
20065612622,2025,8726.76
20065612622,2026,5352.82
20065612684,2022,1013.1
20065612684,2023,9235.62
20065612684,2024,46329.77
20065612684,2025,30357.07
20065612684,2026,9850.51
20065613042,2021,0.0
20065613042,2022,375.3
20065613042,2023,47935.34
20065613042,2024,72924.97
20065613042,2025,884.14
20065613269,2022,501.11
20065613269,2023,9760.11
20065613269,2024,17003.47
20065613269,2025,8072.25
20065613269,2026,16993.25
20065613343,2021,6741.67
20065613343,2022,10753.63
20065613343,2023,15802.5
20065613343,2024,12968.86
20065613343,2025,23981.58
20065613343,2026,7960.72
20065613344,2022,128.37
20065613344,2023,14953.51
20065613344,2024,13676.7
20065613344,2025,28437.17
20065613344,2026,3738.86
20065613497,2023,1192.63
20065613497,2024,14157.6
20065613497,2025,2363.12
20065613497,2026,8922.56
20065614002,2026,1043.81
20065614327,2022,75.0
20065614327,2023,26514.41
20065614327,2024,43910.67
20065614327,2025,20250.47
20065614327,2026,31626.07
20065614364,2023,5213.08
20065614364,2024,6302.72
20065614364,2025,3349.78
20065614364,2026,5555.91
20065614373,2023,25.0
20065614915,2026,57.5
20065616839,2024,495.51
20065616839,2025,112.94
20065616839,2026,70.0
20065617075,2023,50.0
20065617075,2024,1283.72
20065617075,2025,740.73
20065617075,2026,64.0
20065617438,2022,0.79
20065617438,2023,4067.76
20065617438,2024,51041.33
20065617438,2025,26140.94
20065617438,2026,20545.46
20065617557,2025,466.67
20065617557,2026,809.0
20065617560,2023,165.93
20065617560,2024,1868.66
20065617560,2025,638.69
20065617560,2026,474.94
20065618517,2023,389.75
20065618517,2024,1421.23
20065618517,2025,2330.28
20065618517,2026,4015.71
20065619483,2022,1958.4
20065619483,2023,6487.89
20065619483,2024,25306.35
20065619483,2025,5420.15
20065619483,2026,7585.55
20065619641,2002,5.0
20065619641,2023,20448.82
20065619641,2024,22104.15
20065619641,2025,15344.99
20065619641,2026,6980.74
20065619733,2022,437.13
20065619733,2023,18161.92
20065619733,2024,32214.62
20065619733,2025,18219.92
20065619733,2026,10401.13
20065621350,2020,1058.5
20065621350,2023,14034.12
20065621350,2024,7874.17
20065621350,2025,4785.65
20065621350,2026,3014.44
20065621463,2022,24.26
20065621463,2023,4361.59
20065621463,2024,21573.16
20065621463,2025,8980.39
20065621463,2026,12423.11
20065622555,2026,4791.74
20065622569,2001,120.87
20065622569,2021,3818.94
20065622569,2022,6479.11
20065622569,2023,22573.01
20065622569,2024,42422.88
20065622569,2025,22938.28
20065622569,2026,31534.67
20065624222,2020,26658.8
20065624222,2021,27327.71
20065624222,2022,84727.16
20065624222,2023,179209.15
20065624222,2024,109921.83
20065624222,2025,61605.35
20065624222,2026,70166.67
20065624258,2022,1861.85
20065624258,2023,60451.09
20065624258,2024,98801.05
20065624258,2025,67798.02
20065624258,2026,51040.75
20065625538,2014,841.5
20065625538,2023,8717.78
20065625538,2024,21589.64
20065625538,2025,9704.0
20065625538,2026,2497.88
20065625931,2022,990.0
20065625931,2023,6202.3
20065625931,2024,17629.19
20065625931,2025,6040.5
20065625931,2026,3289.51
20065630731,2021,604.24
20065630731,2022,152.89
20065630731,2023,4669.51
20065630731,2024,34296.68
20065630731,2025,13447.86
20065630731,2026,19951.92
20065631049,2023,2500.0
20065631049,2024,19000.0
20065631049,2025,5000.0
20065631851,2022,1380.59
20065631851,2023,25476.05
20065631851,2024,39376.28
20065631851,2025,26299.09
20065631851,2026,21953.59
20065635732,2022,480.0
20065635732,2024,615.46
20065635732,2026,642.0
20065636367,2022,277.7
20065636367,2023,16301.6
20065636367,2024,72041.08
20065636367,2025,20780.2
20065636367,2026,21453.85
20065636706,2023,626.87
20065636706,2024,5185.56
20065636706,2025,3566.75
20065636706,2026,189.52
20065637564,2025,7.72
20065638573,2021,371.7
20065638573,2022,110.08
20065638573,2023,328.22
20065638573,2024,143.21
20065638588,2023,2784.44
20065638588,2024,1746.92
20065638588,2025,400.0
20065638588,2026,1183.0
20065638688,2023,1262.0
20065638688,2024,8851.35
20065638688,2025,889.28
20065638688,2026,2824.04
20065639314,2022,339.0
20065639314,2023,5696.57
20065639314,2024,17341.07
20065639314,2025,7153.13
20065639314,2026,2942.15
20065639357,2023,7156.47
20065639357,2024,20763.65
20065639357,2025,18634.34
20065639357,2026,8737.38
20065639381,2023,2842.15
20065639381,2024,2158.32
20065639381,2025,2973.25
20065639381,2026,1222.03
20065639615,2022,52.5
20065639615,2023,5963.73
20065639615,2024,37961.12
20065639615,2025,5959.4
20065639615,2026,29890.62
20065639671,2023,3000.0
20065639671,2024,2000.0
20065640034,2022,28.24
20065640034,2023,5848.98
20065640034,2024,17002.24
20065640034,2025,2118.13
20065640864,2022,116.25
20065640864,2023,47571.79
20065640864,2024,97879.93
20065640864,2025,11222.71
20065640864,2026,10896.16
20065640925,2024,512.75
20065640925,2026,396.55
20065641070,2022,126.0
20065641070,2023,85.6
20065641070,2024,1494.5
20065641070,2025,265.9
20065641070,2026,127.5
20065641110,2022,-194.26
20065641110,2023,4353.18
20065641110,2024,12571.62
20065641110,2025,88.0
20065641110,2026,3077.4
20065641124,2022,595.75
20065641124,2023,311.48
20065641124,2024,4280.56
20065641124,2025,333.4
20065641124,2026,11.95
20065641518,2023,394.77
20065642243,2023,34.0
20065642243,2024,34.0
20065642243,2025,10.0
20065642243,2026,147.65
20065642576,2023,10975.0
20065642576,2024,13775.0
20065642576,2025,-2525.0
20065642576,2026,36100.0
20065642825,2022,4.81
20065642825,2023,117611.29
20065642825,2024,90834.07
20065642825,2025,98802.9
20065642825,2026,74902.17
20065643454,2023,24770.0
20065643454,2024,14550.0
20065643454,2025,39675.0
20065643454,2026,3025.0
20065643489,2022,0.0
20065643489,2023,3659.84
20065643489,2024,24362.58
20065643489,2025,7974.02
