filer_id,year,total_expenditure
1253425,2026,7700.0
1253484,2024,25000.0
1253523,2024,10000.0
1253529,2023,19000.0
1253529,2024,171241.0
1253529,2025,38249.0
1253529,2026,25000.0
1253541,2025,2402.92
1253553,2023,16750.0
1253553,2024,88450.0
1253553,2025,52500.0
1253553,2026,52850.0
1253609,2023,63015.64
1253609,2024,483373.34
1253609,2025,21500.0
1253609,2026,132615.0
1253636,2023,42750.0
1253636,2024,32350.0
1253636,2025,53500.0
1253636,2026,39700.0
1253638,2025,103000.0
1253640,2024,54348.0
1253640,2026,13100.0
1253787,2023,28000.0
1253787,2024,209900.0
1253787,2025,41390.0
1253787,2026,40600.0
1253805,2025,1078000.0
1253886,2024,100000.0
1254010,2023,335346.95
1254010,2024,463301.71
1254010,2025,104761.2
1254010,2026,134318.26
1254059,2023,220437.8
1254059,2024,211881.58
1254059,2025,209242.5
1254059,2026,79400.0
1254111,2023,81700.0
1254111,2024,35900.0
1254111,2025,6250.0
1254111,2026,48300.0
1254179,2023,79721.48
1254179,2024,612716.31
1254179,2025,494197.59
1254179,2026,423926.72
1254399,2023,457259.33
1254399,2024,861146.98
1254399,2025,234937.99
1254399,2026,85526.17
1254555,2023,30892.38
1254555,2024,238697.01
1254555,2025,121929.75
1254555,2026,23953.76
1255069,2023,6100.0
1255069,2024,51050.0
1255069,2025,8010.0
1255069,2026,6400.0
1255096,2102,1500.0
1255096,2103,1000.0
1255127,2023,21100.0
1255127,2024,16900.0
1255127,2025,8500.0
1255127,2026,14000.0
1255186,2024,85500.0
1255226,2023,11500.0
1255226,2024,10600.0
1255226,2025,16400.0
1255226,2026,8500.0
1255640,2023,15117.41
1255640,2024,4801.81
1255640,2025,5386.78
1255640,2026,3992.95
1255706,2025,49800.0
1255795,2026,19000.0
1255870,2023,28161.0
1255870,2024,290773.0
1255870,2025,14916.0
1255870,2026,81709.0
1255953,2024,12500.0
1256124,2023,112812.0
1256124,2024,580016.0
1256124,2025,80400.0
1256259,2023,70050.0
1256259,2024,5138040.0
1256259,2025,454000.0
1256259,2026,252000.0
1256272,2023,20000.0
1256272,2024,56500.0
1256272,2025,53850.0
1256272,2026,16637.5
1256321,2220,2000.0
1256350,2023,94.89
1256755,2023,108500.0
1256755,2024,114100.0
1256755,2025,37500.0
1256755,2026,115896.0
1257183,2023,956400.0
1257183,2024,6863320.67
1257183,2025,1494950.0
1257183,2026,1530800.0
1257504,2023,5500.0
1257504,2024,27300.0
1257504,2025,22000.0
1257504,2026,7000.0
1257504,2103,500.0
1257506,2023,779905.18
1257506,2024,1440521.0
1257506,2025,804550.0
1257506,2026,404933.32
1257632,2024,27000.0
1257632,2025,30000.0
1257632,2026,32500.0
1257666,2023,19067.38
1257666,2024,133591.64
1257666,2025,30909.65
1257666,2026,51447.64
1257922,2024,39400.0
1257922,2025,2001800.0
1257922,2026,3472100.0
1258021,2023,20500.0
1258021,2024,47310.0
1258021,2025,7150.0
1258021,2026,20000.0
1258324,2023,1496344.57
1258324,2024,5200.94
1258377,2023,10597.5
1258377,2024,104985.93
1258406,2023,38050.0
1258406,2024,139000.0
1258406,2026,380100.0
1258421,2026,4500.0
1258461,2024,200.0
1258461,2025,200.0
1258616,2023,272935.42
1258616,2024,193047.38
1258616,2025,73699.9
1258616,2026,88091.02
1258823,2023,1000000.0
1258868,2025,10500.0
1258885,2026,11000.0
1258919,2023,23000.0
1258919,2024,8000.0
1258919,2025,20050.0
1258919,2026,20000.0
1259056,2026,10000.0
1259083,2023,8500.0
1259083,2024,88420.0
1259083,2025,65000.0
1259083,2026,5750.0
1259312,2026,35000.0
1259538,2024,10200.0
1259567,2024,21500.0
1259607,2024,49000.0
1259607,2025,49900.0
1259669,2023,12100.0
1259669,2024,47600.0
1259669,2025,10000.0
1259756,2025,11000.0
1259780,2023,2500.0
1259780,2024,21930.0
1259780,2025,3600.0
1259780,2026,16978.62
1259902,2024,5000.0
1259935,2023,10850.0
1260088,2024,83600.0
1260867,2024,47000.0
1260867,2025,2500.0
1261372,2023,4000.0
1261372,2024,69820.28
1261372,2025,1760.0
1261372,2026,39193.31
1261599,2024,235000.0
1261599,2025,10000.0
1261609,2023,25779.48
1261609,2024,18652.2
1261609,2025,358336.44
1261609,2026,33790.33
1261612,2025,19248.27
1261615,2023,12547.53
1261615,2025,200196.25
1261615,2026,11229.63
1261618,2023,15824.11
1261618,2024,11449.2
1261618,2025,95518.54
1261618,2026,14134.02
1261680,2023,94950.0
1261680,2024,87500.0
1261680,2025,48200.0
1261680,2026,64803.0
1261711,2023,30600.0
1261711,2024,37600.0
1261711,2025,13800.0
1261818,2023,50000.0
1261960,2023,136000.0
1261960,2024,40500.0
1261960,2026,18000.0
1261972,2023,59885.39
1261972,2024,43329.12
1261972,2025,872010.22
1261972,2026,81839.0
1262259,2023,1455442.28
1262259,2024,62028.13
1262259,2025,125464.49
1262259,2026,89714.43
1262405,2023,66502.0
1262405,2024,63524.01
1262405,2025,102672.8
1262405,2026,53363.5
1262431,2023,554052.0
1262431,2024,574210.0
1262431,2025,523280.0
1262431,2026,608000.0
1262979,2023,4647.76
1262979,2024,3674.2
1262979,2025,3500.29
1262979,2026,2776.6
1263100,2023,37895.0
1263100,2024,292170.0
1263100,2025,22604.0
1263100,2026,11204.0
1263106,2023,1812395.52
1263106,2024,2328014.2
1263106,2025,1488823.55
1263106,2026,760729.49
1263363,2023,1000.0
1263363,2024,20261.53
1263363,2025,14541.13
1263363,2026,341.94
1263563,2025,1000000.0
1263793,2025,356300.0
1263793,2026,290000.0
1263870,2023,93100.0
1263870,2025,10000.0
1263870,2026,49000.0
1263886,2023,97500.0
1263886,2024,79500.0
1263886,2025,124200.0
1263886,2026,53600.0
1263886,3034,3250.0
1263889,2024,2946850.0
1263889,2026,64200.0
1263935,2023,94500.0
1263935,2024,105900.0
1263935,2025,48500.0
1263935,2026,40500.0
1264025,2024,12000.0
1264025,2025,10300.0
1264025,2026,53800.0
1264046,2023,14137.88
1264046,2024,10229.28
1264046,2025,287815.0
1264046,2026,227717.84
1264076,2024,29790.0
1264159,2026,39200.0
1264439,2023,1900.0
1264439,2024,2325.0
1264441,2024,6820.16
1264568,2023,20950.0
1264568,2024,15550.0
1264568,2025,26956.02
1264568,2026,22800.0
1264590,2023,2548437.08
1264590,2024,6566438.62
1264590,2025,7535958.69
1264590,2026,28960950.73
1264748,2023,861.6
1264748,2024,5006.41
1264748,2025,2513.89
1264748,2026,11800.0
1265437,2023,26533.74
1265437,2024,27163.62
1265437,2025,33611.43
1265437,2026,29908.06
1265524,2023,202.0
1265524,2025,800.0
1265977,2023,8790.12
1265977,2024,12247.44
1265977,2025,8022.1
1265977,2026,29416.19
1266189,2023,95694.05
1266189,2024,55699.06
1266189,2025,46211.88
1266189,2026,34800.0
1266205,2023,1000.0
1266205,2025,5000.0
1266205,2026,0.0
1266209,2024,35000.0
1266480,2023,76241.26
1266480,2024,1955987.8
1266480,2025,132133.56
1266480,2026,155425.74
1266608,2024,17000.0
1266714,2023,37400.0
1266792,2024,161995.3
1266792,2025,8671.63
1266887,2023,1197933.16
1266887,2024,1689296.1
1266887,2025,1440742.57
1266887,2026,1454439.6
1267089,2024,16051.39
1267109,2024,32500.0
1267109,2025,13250.0
1267109,2026,89800.0
1267111,2026,39200.0
1267195,2023,35000.0
1267195,2024,32500.0
1267195,2025,57000.0
1267195,2026,25000.0
1267198,2023,107306969.71
1267198,2024,299610.0
1267198,2025,133539.36
1267198,2026,1718278.57
1267278,2024,135000.0
1267278,2026,75000.0
1267335,2023,20802.66
1267347,2025,10400.0
1267347,2026,10100.0
1267448,2024,350000.0
1267448,2025,300000.0
1267448,2026,78400.0
1267450,2023,22000.0
1267450,2024,14000.0
1267450,2025,31000.0
1267607,2025,11000.0
1267652,2024,156004.97
1267652,2025,79904.31
1267652,2026,27245.39
1267936,2023,26680.0
1267936,2024,224874.8
1268303,2025,10300.0
1268369,2023,11250.0
1268369,2024,13800.0
1268369,2025,43400.0
1268369,2026,29900.0
1268481,2023,36520.0
1268481,2024,249978.84
1268481,2025,154065.79
1268577,2025,17673.0
1268577,2026,14378.0
1268631,2023,79440.52
1268631,2024,97093.02
1268631,2025,55180.01
1268631,2026,24383.38
1268785,2023,23685.0
1268785,2024,5859.0
1268785,2025,19404.0
1268785,2026,3074.0
1268794,2023,6088.92
1268794,2024,4727.85
1268794,2025,19628.02
1268794,2026,5369.65
1268914,2023,5912917.43
1268914,2024,4254685.16
1268914,2025,18846223.49
1268914,2026,3420795.95
1268942,2026,48600.0
1269303,2025,8400.0
1269743,2023,11257.29
1269743,2024,7713.15
1269743,2025,6417.71
1269743,2026,19275.49
1269776,2023,267500.0
1269776,2024,672833.33
1269776,2025,281000.0
1269776,2026,648300.0
1269841,2023,31082.62
1270097,2023,130500.0
1270097,2024,137000.0
1270097,2025,126000.0
1270143,2024,34500.0
1270153,2025,5150.0
1270153,2026,11641.98
1270305,2024,25000.0
1270458,2023,88052.71
1270458,2024,682358.19
1270458,2025,206923.6
1270458,2026,344500.0
1270707,2023,3173.5
1270707,2024,203301.97
1270707,2025,3561.5
1270707,2026,102433.0
1271156,2023,574.8
1271156,2024,149254.51
1271482,2023,392133.2
1271482,2024,303042.08
1271482,2025,4411100.54
1271482,2026,2210401.1
1271673,2023,15719.33
1271673,2024,11087.27
1271673,2025,16949.7
1271673,2026,9250.52
1271728,2024,172500.0
1271769,2024,3000.0
1271781,2023,50.0
1271781,2024,50.0
1271781,2025,1260.29
